ISLAND DIAMETER REPORT
Generated on: Wed Feb 18 20:36:09 2026
-------------------------------------------------------------------------------------
Island File                    | Size   | Diameter   | Furthest Pair
islands/island_38109.txt       | 2      | 1          | meionites <-> meionite
islands/island_38110.txt       | 2      | 1          | petsai <-> petsais
islands/island_38111.txt       | 2      | 1          | rheumatologists <-> rheumatologist
islands/island_38112.txt       | 2      | 1          | seventeens <-> seventeen
islands/island_38113.txt       | 2      | 1          | readvertisement <-> readvertizement
islands/island_38114.txt       | 2      | 1          | glidingly <-> slidingly
islands/island_38115.txt       | 2      | 1          | mantissa <-> mantissas
islands/island_38116.txt       | 2      | 1          | parkwards <-> parkward
islands/island_38117.txt       | 2      | 1          | coderiving <-> codriving
islands/island_38118.txt       | 2      | 1          | boilovers <-> boilover
islands/island_38120.txt       | 2      | 1          | sciurines <-> sciurine
islands/island_38121.txt       | 2      | 1          | spookeries <-> spooferies
islands/island_38122.txt       | 2      | 1          | paedo <-> paedos
islands/island_38124.txt       | 2      | 1          | wayboards <-> wayboard
islands/island_38125.txt       | 2      | 1          | decahydrate <-> decahydrates
islands/island_38126.txt       | 2      | 1          | springkeepers <-> springkeeper
islands/island_38127.txt       | 2      | 1          | quinzhees <-> quinzhee
islands/island_38128.txt       | 2      | 1          | trituration <-> triturations
islands/island_38129.txt       | 2      | 1          | choirstall <-> choirstalls
islands/island_38130.txt       | 2      | 1          | demultiplexer <-> demultiplexers
islands/island_38132.txt       | 2      | 1          | spoilsports <-> spoilsport
islands/island_38133.txt       | 2      | 1          | upbringing <-> upbringings
islands/island_38134.txt       | 2      | 1          | homemaker <-> homemakers
islands/island_38135.txt       | 2      | 1          | disempowers <-> disempower
islands/island_38136.txt       | 2      | 1          | webcastings <-> webcasting
islands/island_38137.txt       | 2      | 1          | octillionth <-> octillionths
islands/island_38139.txt       | 2      | 1          | blockbusting <-> blockbustings
islands/island_38140.txt       | 2      | 1          | sourveld <-> sourvelds
islands/island_38141.txt       | 2      | 1          | noncriminals <-> noncriminal
islands/island_38142.txt       | 2      | 1          | boliviano <-> bolivianos
islands/island_38143.txt       | 2      | 1          | aquafaba <-> aquafabas
islands/island_38144.txt       | 2      | 1          | canthook <-> canthooks
islands/island_38145.txt       | 2      | 1          | misbelieving <-> disbelieving
islands/island_38146.txt       | 2      | 1          | minesweeping <-> minesweepings
islands/island_38147.txt       | 2      | 1          | stevias <-> stevia
islands/island_38148.txt       | 2      | 1          | consumership <-> consumerships
islands/island_38149.txt       | 2      | 1          | santoku <-> santokus
islands/island_38150.txt       | 2      | 1          | copyholders <-> copyholder
islands/island_38151.txt       | 2      | 1          | scorpioids <-> scorpioid
islands/island_38153.txt       | 2      | 1          | accoasted <-> accosted
islands/island_38154.txt       | 2      | 1          | phraseless <-> phaseless
islands/island_38156.txt       | 2      | 1          | switchgirl <-> switchgirls
islands/island_38157.txt       | 2      | 1          | glucophore <-> glucophores
islands/island_38158.txt       | 2      | 1          | dendrachates <-> dendrachate
islands/island_38159.txt       | 2      | 1          | percolins <-> percolin
islands/island_38160.txt       | 2      | 1          | cylindroid <-> cylindroids
islands/island_38161.txt       | 2      | 1          | antiherpes <-> antiheroes
islands/island_38162.txt       | 2      | 1          | quantometers <-> quantometer
islands/island_38163.txt       | 2      | 1          | subatomic <-> subatomics
islands/island_38164.txt       | 2      | 1          | tumblesets <-> tumbleset
islands/island_38166.txt       | 2      | 1          | vakeels <-> vakeel
islands/island_38167.txt       | 2      | 1          | grandfathers <-> grandfather
islands/island_38170.txt       | 2      | 1          | cocoplums <-> cocoplum
islands/island_38172.txt       | 2      | 1          | lawlessness <-> flawlessness
islands/island_38174.txt       | 2      | 1          | suborn <-> suborns
islands/island_38175.txt       | 2      | 1          | chipolata <-> chipolatas
islands/island_38177.txt       | 2      | 1          | amomum <-> amomums
islands/island_38180.txt       | 2      | 1          | satirisable <-> satirizable
islands/island_38181.txt       | 2      | 1          | hydynes <-> hydyne
islands/island_38182.txt       | 2      | 1          | stablishing <-> establishing
islands/island_38183.txt       | 2      | 1          | cowgirls <-> cowgirl
islands/island_38184.txt       | 2      | 1          | kantikoys <-> kantikoy
islands/island_38185.txt       | 2      | 1          | sabotiers <-> sabotier
islands/island_38186.txt       | 2      | 1          | controlment <-> controlments
islands/island_38187.txt       | 2      | 1          | fatwood <-> fatwoods
islands/island_38188.txt       | 2      | 1          | hordock <-> hordocks
islands/island_38190.txt       | 2      | 1          | radiothon <-> radiothons
islands/island_38191.txt       | 2      | 1          | microscopically <-> macroscopically
islands/island_38192.txt       | 2      | 1          | chaplainries <-> chaplaincies
islands/island_38194.txt       | 2      | 1          | lambrusco <-> lambruscos
islands/island_38195.txt       | 2      | 1          | platyhelminths <-> platyhelminth
islands/island_38196.txt       | 2      | 1          | soundlessness <-> boundlessness
islands/island_38197.txt       | 2      | 1          | geometrizing <-> geometrising
islands/island_38199.txt       | 2      | 1          | semiautomatics <-> semiautomatic
islands/island_38201.txt       | 2      | 1          | fundholder <-> fundholders
islands/island_38203.txt       | 2      | 1          | cocinera <-> cocineras
islands/island_38204.txt       | 2      | 1          | parataxis <-> parataxes
islands/island_38205.txt       | 2      | 1          | chocolatier <-> chocolatiers
islands/island_38206.txt       | 2      | 1          | disturbance <-> disturbances
islands/island_38207.txt       | 2      | 1          | piculet <-> piculets
islands/island_38208.txt       | 2      | 1          | anaplasias <-> anaplasia
islands/island_38209.txt       | 2      | 1          | tropicalization <-> tropicalisation
islands/island_38210.txt       | 2      | 1          | ratafias <-> ratafia
islands/island_38212.txt       | 2      | 1          | rockslides <-> rockslide
islands/island_38213.txt       | 2      | 1          | sarracenia <-> sarracenias
islands/island_38214.txt       | 2      | 1          | upthunders <-> upthunder
islands/island_38215.txt       | 2      | 1          | turbofans <-> turbofan
islands/island_38216.txt       | 2      | 1          | mukhtars <-> mukhtar
islands/island_38217.txt       | 2      | 1          | predeterminisms <-> predeterminism
islands/island_38218.txt       | 2      | 1          | cholelith <-> choleliths
islands/island_38219.txt       | 2      | 1          | sulphureousness <-> sulphurousness
islands/island_38220.txt       | 2      | 1          | lophobranch <-> lophobranchs
islands/island_38221.txt       | 2      | 1          | protoctist <-> protoctists
islands/island_38223.txt       | 2      | 1          | anamorphoscope <-> anamorphoscopes
islands/island_38224.txt       | 2      | 1          | amorance <-> amorances
islands/island_38226.txt       | 2      | 1          | unpolicied <-> unpoliced
islands/island_38228.txt       | 2      | 1          | nontalkers <-> nontalker
islands/island_38230.txt       | 2      | 1          | bolometers <-> bolometer
islands/island_38232.txt       | 2      | 1          | spodumenes <-> spodumene
islands/island_38234.txt       | 2      | 1          | benzoapyrenes <-> benzoapyrene
islands/island_38235.txt       | 2      | 1          | combatant <-> combatants
islands/island_38236.txt       | 2      | 1          | buccinas <-> buccina
islands/island_38237.txt       | 2      | 1          | andouillettes <-> andouillette
islands/island_38239.txt       | 2      | 1          | irrefragable <-> irrefragably
islands/island_38240.txt       | 2      | 1          | alderwoman <-> alderwomen
islands/island_38241.txt       | 2      | 1          | whipcracks <-> whipcrack
islands/island_38242.txt       | 2      | 1          | lettres <-> lettre
islands/island_38243.txt       | 2      | 1          | blowups <-> blowup
islands/island_38244.txt       | 2      | 1          | tightasses <-> tightassed
islands/island_38245.txt       | 2      | 1          | bedizen <-> bedizens
islands/island_38247.txt       | 2      | 1          | falseface <-> falsefaces
islands/island_38248.txt       | 2      | 1          | greenbackisms <-> greenbackism
islands/island_38249.txt       | 2      | 1          | oddsmaker <-> oddsmakers
islands/island_38251.txt       | 2      | 1          | autoeroticisms <-> autoeroticism
islands/island_38253.txt       | 2      | 1          | subseizures <-> subseizure
islands/island_38254.txt       | 2      | 1          | sensilla <-> sensillae
islands/island_38255.txt       | 2      | 1          | humorists <-> humorist
islands/island_38256.txt       | 2      | 1          | spermatium <-> spermarium
islands/island_38257.txt       | 2      | 1          | protreptic <-> protreptics
islands/island_38258.txt       | 2      | 1          | casualizing <-> casualising
islands/island_38259.txt       | 2      | 1          | megalitre <-> megalitres
islands/island_38260.txt       | 2      | 1          | barracking <-> barrackings
islands/island_38261.txt       | 2      | 1          | backsheeshing <-> baksheeshing
islands/island_38263.txt       | 2      | 1          | hydrator <-> hydrators
islands/island_38264.txt       | 2      | 1          | sanctify <-> sanctity
islands/island_38265.txt       | 2      | 1          | quannets <-> quannet
islands/island_38266.txt       | 2      | 1          | misrelies <-> misrelied
